,address,place,price,lon,lat
4506,817 MADISON ST NW,PETWORTH,400120,-77.024914,38.958681
4507,819 MADISON ST NW,PETWORTH,395410,-77.024985,38.9586789
4508,821 MADISON ST NW,PETWORTH,571500,-77.0250809,38.9586214
4509,823 MADISON ST NW,PETWORTH,407380,-77.025125,38.958675
4510,825 MADISON ST NW,PETWORTH,388620,-77.025195,38.958673
4511,827 MADISON ST NW,PETWORTH,380740,-77.025265,38.958671
4512,5701 9TH ST NW,PETWORTH,451860,-77.025525,38.958568
4513,5703 9TH ST NW,PETWORTH,443990,-77.025527,38.958622
4514,5705 9TH ST NW,PETWORTH,427260,-77.02553,38.958677
4515,5707 9TH ST NW,PETWORTH,431440,-77.025532,38.958732
4516,5709 9TH ST NW,PETWORTH,426180,-77.025535,38.958787
4517,5711 9TH ST NW,PETWORTH,443170,-77.0257016,38.9588446
4518,5713 9TH ST NW,PETWORTH,437890,-77.02554,38.958897
4519,5715 9TH ST NW,PETWORTH,430930,-77.025543,38.9589519
4520,5717 9TH ST NW,PETWORTH,414700,-77.0255449,38.959007
4521,5719 9TH ST NW,PETWORTH,436910,-77.025548,38.959068
4522,5720 8TH ST NW,PETWORTH,417620,-77.024473,38.9591
4523,5718 8TH ST NW,PETWORTH,635420,-77.0244699,38.959043
4524,5716 8TH ST NW,PETWORTH,474380,-77.024468,38.958993
4525,5714 8TH ST NW,PETWORTH,421940,-77.024466,38.958944
4526,5712 8TH ST NW,PETWORTH,375320,-77.024463,38.958895
4527,5710 8TH ST NW,PETWORTH,422840,-77.024461,38.9588449
4528,5708 8TH ST NW,PETWORTH,377010,-77.0244589,38.958796
4529,5706 8TH ST NW,PETWORTH,397190,-77.024456,38.958746
4530,5704 8TH ST NW,PETWORTH,382070,-77.024454,38.958697
4531,5702 8TH ST NW,PETWORTH,387020,-77.024452,38.9586479
4532,813 MARIETTA PL NW,PETWORTH,365650,-77.0247494,38.9593676
4533,815 MARIETTA PL NW,PETWORTH,355680,-77.0248156,38.9593649
4534,817 MARIETTA PL NW,PETWORTH,371720,-77.0249199,38.9593679
4535,819 MARIETTA PL NW,PETWORTH,357970,-77.0249455,38.9593608
4536,821 MARIETTA PL NW,PETWORTH,366690,-77.0250114,38.9593603
4537,823 MARIETTA PL NW,PETWORTH,380470,-77.0251147,38.9593669
4538,825 MARIETTA PL NW,PETWORTH,382240,-77.0251428,38.9593564
4539,827 MARIETTA PL NW,PETWORTH,380250,-77.0252083,38.9593564
4540,829 MARIETTA PL NW,PETWORTH,373210,-77.0252718,38.9593554
4541,831 MARIETTA PL NW,PETWORTH,594760,-77.0253371,38.9593541
4542,826 MARIETTA PL NW,PETWORTH,370830,-77.025327,38.9590049
4543,824 MARIETTA PL NW,PETWORTH,379360,-77.02522,38.958976
4544,822 MARIETTA PL NW,PETWORTH,361400,-77.0251569,38.958978
4545,820 MARIETTA PL NW,PETWORTH,403880,-77.025094,38.9589799
4546,818 MARIETTA PL NW,PETWORTH,596850,-77.02503,38.958981
4547,816 MARIETTA PL NW,PETWORTH,381000,-77.024967,38.958983
4548,814 MARIETTA PL NW,PETWORTH,373170,-77.024904,38.958985
4549,812 MARIETTA PL NW,PETWORTH,396170,-77.024841,38.958987
4550,810 MARIETTA PL NW,PETWORTH,361800,-77.024777,38.958989
4551,808 MARIETTA PL NW,PETWORTH,524240,-77.0247401,38.9590234
4552,5721 9TH ST NW,PETWORTH,428780,-77.025586,38.959273
4553,5723 9TH ST NW,PETWORTH,450540,-77.025589,38.959335
4554,5725 9TH ST NW,PETWORTH,381160,-77.025591,38.95939
4555,5727 9TH ST NW,PETWORTH,384210,-77.025594,38.959445
4556,5729 9TH ST NW,PETWORTH,394250,-77.025597,38.9595
4557,5731 9TH ST NW,PETWORTH,395840,-77.025599,38.959555
4558,5733 9TH ST NW,PETWORTH,381300,-77.025602,38.959609
4559,5735 9TH ST NW,PETWORTH,394570,-77.025604,38.9596639
4560,5737 9TH ST NW,PETWORTH,614140,-77.0256069,38.959719
4561,5739 9TH ST NW,PETWORTH,374930,-77.025609,38.959774
4562,5741 9TH ST NW,PETWORTH,377560,-77.025612,38.959829
4563,5743 9TH ST NW,PETWORTH,364790,-77.0257112,38.9598895
4564,5745 9TH ST NW,PETWORTH,368820,-77.025617,38.959939
4565,838 MISSOURI AVE NW,PETWORTH,430450,-77.025622,38.9600099
4566,833 MARIETTA PL NW,PETWORTH,373280,-77.0254015,38.959353
4567,834 MISSOURI AVE NW,PETWORTH,394080,-77.025351,38.9598889
4568,832 MISSOURI AVE NW,PETWORTH,358210,-77.025315,38.959819
4569,830 MISSOURI AVE NW,PETWORTH,591030,-77.025277,38.959763
4570,828 MISSOURI AVE NW,PETWORTH,453060,-77.025217,38.959747
4571,826 MISSOURI AVE NW,PETWORTH,366610,-77.025156,38.959732
4572,824 MISSOURI AVE NW,PETWORTH,382940,-77.025096,38.959717
4573,822 MISSOURI AVE NW,PETWORTH,403300,-77.025035,38.959702
4574,820 MISSOURI AVE NW,PETWORTH,360110,-77.024975,38.959687
4575,818 MISSOURI AVE NW,PETWORTH,387090,-77.024914,38.959672
4576,816 MISSOURI AVE NW,PETWORTH,369790,-77.024854,38.959656
4577,814 MISSOURI AVE NW,PETWORTH,371310,-77.024792,38.959644
4578,812 MISSOURI AVE NW,PETWORTH,365430,-77.02473,38.959632
4579,810 MISSOURI AVE NW,PETWORTH,440740,-77.024668,38.959619
4580,5730 8TH ST NW,PETWORTH,604260,-77.024481,38.959613
4581,5728 8TH ST NW,PETWORTH,392030,-77.024496,38.959525
4582,5726 8TH ST NW,PETWORTH,396520,-77.0244986,38.9594145
4583,5724 8TH ST NW,PETWORTH,369470,-77.024468,38.959363
4584,5722 8TH ST NW,PETWORTH,671660,-77.024463,38.959305
4585,811 MARIETTA PL NW,PETWORTH,544370,-77.024685,38.9593675
4586,801 LONGFELLOW ST NW,PETWORTH,383640,-77.0242969,38.9575935
4587,803 LONGFELLOW ST NW,PETWORTH,349930,-77.0243505,38.957662
4588,805 LONGFELLOW ST NW,PETWORTH,379710,-77.0244134,38.9576608
4589,807 LONGFELLOW ST NW,PETWORTH,452610,-77.0244765,38.9576592
4590,809 LONGFELLOW ST NW,PETWORTH,584180,-77.0245405,38.9576571
4591,811 LONGFELLOW ST NW,PETWORTH,392070,-77.0246035,38.9576552
4592,813 LONGFELLOW ST NW,PETWORTH,405270,-77.0246662,38.9576533
4593,815 LONGFELLOW ST NW,PETWORTH,405790,-77.0247303,38.9576517
4594,817 LONGFELLOW ST NW,PETWORTH,373490,-77.0247934,38.95765
4595,819 LONGFELLOW ST NW,PETWORTH,373890,-77.0248564,38.957648
4596,821 LONGFELLOW ST NW,PETWORTH,353790,-77.0249194,38.957646
4597,823 LONGFELLOW ST NW,PETWORTH,354070,-77.0249971,38.9575808
4598,825 LONGFELLOW ST NW,PETWORTH,369630,-77.0250462,38.9576431
4599,827 LONGFELLOW ST NW,PETWORTH,343790,-77.0251092,38.9576412
4600,0020 P ST NE,R.L.A. NE,864410,-77.007991,38.909869
4601,8 P ST NE,R.L.A. NE,1221220,-77.00843,38.909915
4602,1519 NORTH CAPITOL ST NE,R.L.A. NE,535340,-77.00865,38.91011
4603,28 P ST NE,R.L.A. NE,343360,-77.007715,38.90984
4604,26 P ST NE,R.L.A. NE,1328590,-77.007778,38.909846
4605,0024 P ST NE,R.L.A. NE,535390,-77.007841,38.909853
4606,0022 P ST NE,R.L.A. NE,671020,-77.00791,38.90986
4607,FLORIDA AV NE,R.L.A. NE,516970,-77.0007609,38.90727
4608,25 FLORIDA AVE NE,R.L.A. NE,493950,-77.00789,38.910055
4609,0027 FLORIDA AV NE,R.L.A. NE,345740,-77.007835,38.910038
4610,29 FLORIDA AVE NE,R.L.A. NE,345740,-77.007779,38.91002
4611,31 FLORIDA AVE NE,R.L.A. NE,496580,-77.007724,38.910006
4612,33 FLORIDA AVE NE,R.L.A. NE,283370,-77.007671,38.9099829
4613,14 P ST NE,R.L.A. NE,506170,-77.008239,38.909895
4614,12 P ST NE,R.L.A. NE,561400,-77.008297,38.909901
4615,10 P ST NE,R.L.A. NE,585610,-77.008313,38.9098185
4616,1509 NORTH CAPITOL ST NE,R.L.A. NE,931900,-77.0087464,38.910024
4617,34 P ST NE,R.L.A. NE,233110,-77.007537,38.9098169
4618,32 P ST NE,R.L.A. NE,253890,-77.007595,38.909823
4619,30 P ST NE,R.L.A. NE,274370,-77.007654,38.909828
4620,35 FLORIDA AVE NE,R.L.A. NE,280270,-77.007614,38.9099689
4621,37 FLORIDA AVE NE,R.L.A. NE,257620,-77.0075732,38.9099599
4622,39 FLORIDA AVE NE,R.L.A. NE,233730,-77.007503,38.909934
4623,1503 NORTH CAPITOL ST NE,R.L.A. NE,516100,-77.00868,38.909838
4624,1505 NORTH CAPITOL ST NE,R.L.A. NE,516100,-77.0087198,38.9098901
4625,0023 FLORIDA AV NE,R.L.A. NE,2203930,-77.008081,38.910125
4626,45 FLORIDA AVE NE,R.L.A. NE,2878360,-77.007215,38.909818
4627,1 FLORIDA AVE NE,R.L.A. NE,9019330,-77.0085129,38.9102729
4628,16 P ST NE,R.L.A. NE,1814000,-77.008158,38.909887
4629,1501 NORTH CAPITOL ST NE,R.L.A. NE,583010,-77.0087171,38.9097743
4630,6 P ST NE,R.L.A. NE,317510,-77.0086134,38.9096518
4631,0018 P ST NE,R.L.A. NE,744020,-77.00807,38.909877
4632,1513 NORTH CAPITOL ST NE,R.L.A. NE,466450,-77.00865,38.910064
4633,1511 NORTH CAPITOL ST NE,R.L.A. NE,466450,-77.00865,38.910023
4634,0075  P ST NE,R.L.A. NE,131843120,-77.0071875,38.9096205
4635,NORTH CAPITOL ST NE,R.L.A. NE,43492120,-77.0089352,38.927343
4636,O ST NE,R.L.A. NE,15317830,-77.0062659,38.9085712
4637,0076 NEW YORK AV NE,R.L.A. NE,740030,-77.0066333,38.908423
4638,NEW YORK AV NE,R.L.A. NE,306440,-76.9741892,38.9172229
4639,NEW YORK AV NE,R.L.A. NE,359890,-76.9741892,38.9172229
4640,0070 NEW YORK AV NE,R.L.A. NE,412900,-77.0069199,38.908371
4641,0068 NEW YORK AV NE,R.L.A. NE,465910,-77.006977,38.908361
4642,0066 NEW YORK AV NE,R.L.A. NE,518920,-77.007034,38.908351
4643,0064 NEW YORK AV NE,R.L.A. NE,571940,-77.0068307,38.909323
4644,0062 NEW YORK AV NE,R.L.A. NE,624950,-77.007149,38.908333
4645,0060 NEW YORK AV NE,R.L.A. NE,677960,-77.007206,38.908326
4646,0052 NEW YORK AV NE,R.L.A. NE,890020,-77.0073278,38.9080153
4647,0050 NEW YORK AV NE,R.L.A. NE,458150,-77.007492,38.908188
4648,0048 NEW YORK AV NE,R.L.A. NE,484440,-77.0074378,38.9079775
4649,0046 NEW YORK AV NE,R.L.A. NE,540040,-77.007612,38.908169
4650,0044 NEW YORK AV NE,R.L.A. NE,595640,-77.007672,38.90816
4651,0042 NEW YORK AV NE,R.L.A. NE,651240,-77.007732,38.90815
4652,0040 NEW YORK AV NE,R.L.A. NE,692190,-77.007789,38.908136
4653,0038 NEW YORK AV NE,R.L.A. NE,719340,-77.007846,38.908122
4654,0036 NEW YORK AV NE,R.L.A. NE,732700,-77.007901,38.9081029
4655,0034 NEW YORK AV NE,R.L.A. NE,732700,-77.007955,38.908084
4656,0032 NEW YORK AV NE,R.L.A. NE,732700,-77.00801,38.908065
4657,0030 NEW YORK AV NE,R.L.A. NE,732700,-77.008064,38.908046
4658,0028 NEW YORK AV NE,R.L.A. NE,732700,-76.9830216,38.9161616
4659,0026 NEW YORK AV NE,R.L.A. NE,732700,-77.008174,38.908008
4660,0024 NEW YORK AV NE,R.L.A. NE,732700,-77.008228,38.907989
4661,0022 NEW YORK AV NE,R.L.A. NE,732700,-77.008283,38.90797
4662,0020 NEW YORK AV NE,R.L.A. NE,732700,-77.008337,38.907951
4663,0018 NEW YORK AV NE,R.L.A. NE,732700,-77.008392,38.907932
4664,0016 NEW YORK AV NE,R.L.A. NE,732700,-77.008446,38.907913
4665,0014 NEW YORK AV NE,R.L.A. NE,732700,-77.008501,38.907894
4666,0012 NEW YORK AV NE,R.L.A. NE,732700,-77.008556,38.907875
4667,0010 NEW YORK AV NE,R.L.A. NE,732700,-77.00861,38.907856
4668,0008 NEW YORK AV NE,R.L.A. NE,732700,-77.008662,38.907838
4669,1311 NORTH CAPITOL ST NE,R.L.A. NE,319800,-77.0087381,38.90801
4670,1313 NORTH CAPITOL ST NE,R.L.A. NE,562460,-77.008659,38.908052
4671,1315 NORTH CAPITOL ST NE,R.L.A. NE,730980,-77.008652,38.908099
4672,O ST NE,R.L.A. NE,817180,-77.0062659,38.9085712
4673,O ST NE,R.L.A. NE,771060,-77.0062659,38.9085712
4674,0021 O ST NE,R.L.A. NE,721930,-77.0087546,38.9085526
4675,0023 O ST NE,R.L.A. NE,672790,-77.008189,38.908315
4676,0025 O ST NE,R.L.A. NE,622800,-77.008133,38.908325
4677,0027 O ST NE,R.L.A. NE,573660,-77.008075,38.9085494
4678,O ST NE,R.L.A. NE,525390,-77.0062659,38.9085712
4679,O ST NE,R.L.A. NE,476260,-77.0062659,38.9085712
4680,0033 O ST NE,R.L.A. NE,428410,-77.007908,38.908364
4681,0035 O ST NE,R.L.A. NE,413760,-77.007851,38.908366
4682,0037 O ST NE,R.L.A. NE,413760,-77.007795,38.908366
4683,0039 O ST NE,R.L.A. NE,413760,-77.007739,38.908366
4684,0041 O ST NE,R.L.A. NE,413760,-77.007683,38.908366
4685,0045 O ST NE,R.L.A. NE,484880,-77.007533,38.908358
4686,0058 NEW YORK AV NE,R.L.A. NE,364630,-77.007263,38.908248
4687,0056 NEW YORK AV NE,R.L.A. NE,417640,-77.00732,38.908233
4688,0056 NEW YORK AV NE,R.L.A. NE,366350,-77.00732,38.908233
4689,NEW YORK AV NE,R.L.A. NE,366350,-76.9741892,38.9172229
4690,0049 O ST NE,R.L.A. NE,442640,-77.007414,38.908366
4691,0054 NEW YORK AV NE,R.L.A. NE,394370,-77.007377,38.908218
4692,0004 NEW YORK AV NE,R.L.A. NE,1883900,-77.008722,38.907778
4693,0043 O ST NE,R.L.A. NE,417210,-77.007627,38.908368
4694,1317 NORTH CAPITOL ST NE,R.L.A. NE,732270,-77.008652,38.908145
4695,1319 NORTH CAPITOL ST NE,R.L.A. NE,730980,-77.008652,38.908192
4696,1321 NORTH CAPITOL ST NE,R.L.A. NE,729680,-77.008653,38.908239
4697,1323 NORTH CAPITOL ST NE,R.L.A. NE,728390,-77.008653,38.908285
4698,1325 NORTH CAPITOL ST NE,R.L.A. NE,727530,-77.008653,38.908332
4699,1327 NORTH CAPITOL ST NE,R.L.A. NE,726240,-77.008653,38.9083789
4700,1201 MARYLAND AVE SW,R.L.A. SW,297212900,-77.0293398,38.88465
4701,1399  MARYLAND AVE SW,R.L.A. SW,32969780,-77.0295671,38.8840551
4702,MARYLAND AVE SW,R.L.A. SW,18906070,-77.0219057,38.8863197
4703,D ST SW,R.L.A. SW,7911370,-77.019913,38.884845
4704,14TH ST SW,R.L.A. SW,550,-77.032069,38.8840597
4705,MAINE AV SW,R.L.A. SW,58242900,-77.0287891,38.8820894
4706,MAINE AV SW,R.L.A. SW,263900,-77.0287891,38.8820894
4707,425 12TH ST SW,R.L.A. SW,5534530,-77.028542,38.883926
4708,409 12TH ST SW,R.L.A. SW,40271860,-77.0284993,38.8841781
4709,1330 MARYLAND AVE SW,R.L.A. SW,6.40E+07,-77.0306987,38.8833688
4710,1250 MARYLAND AV SW,R.L.A. SW,250879792,-77.0295513,38.8837372
4711,0445 12TH ST SW,R.L.A. SW,311972860,-77.0281302,38.8844693
4712,11TH ST SW,R.L.A. SW,9318180,-76.9915909,38.8814884
4713,SW,R.L.A. SW,7100,-77.0368707,38.9071923
4714,12TH ST SW,R.L.A. SW,5327210,-77.0281054,38.8851182
4715,12TH ST SW,R.L.A. SW,1992880,-77.0281054,38.8851182
4716,C ST SW,R.L.A. SW,823450,-77.0152128,38.8860421
4717,0300 12TH ST SW,R.L.A. SW,52718240,-77.027578,38.88557
4718,MARYLAND AVE SW,R.L.A. SW,133840,-77.0219057,38.8863197
4719,12TH ST SW,R.L.A. SW,6198700,-77.0281054,38.8851182
4720,500 12TH ST SW,R.L.A. SW,238201090,-77.0274152,38.8840726
4721,550 12TH ST SW,R.L.A. SW,235828060,-77.027674,38.883385
4722,10TH ST SW,R.L.A. SW,117993880,-77.0258678,38.8837721
4723,1000 INDEPENDENCE AV SW,R.L.A. SW,13272720,-77.0255963,38.8870165
4724,11TH ST SW,R.L.A. SW,12517360,-76.9915909,38.8814884
4725,SW,R.L.A. SW,1202470,-77.0368707,38.9071923
4726,11TH ST SW,R.L.A. SW,281190,-76.9915909,38.8814884
4727,MARYLAND AVE SW,R.L.A. SW,153770,-77.0219057,38.8863197
4728,SW,R.L.A. SW,724940,-77.0368707,38.9071923
4729,MARYLAND AV SW,R.L.A. SW,4717120,-77.0219057,38.8863197
4730,0475 LENFANT PLAZA SW,R.L.A. SW,167546680,-77.0264339,38.883601
4731,SW,R.L.A. SW,2936700,-77.0368707,38.9071923
4732,F ST SW,R.L.A. SW,79594640,-77.0242674,38.880908
4733,F ST SW,R.L.A. SW,19100000,-77.0242674,38.880908
4734,1000 INDEPENDENCE AVE SW,R.L.A. SW,305833270,-77.0255963,38.8870165
4735,SW,R.L.A. SW,79830,-77.0368707,38.9071923
4736,SW,R.L.A. SW,22895850,-77.0368707,38.9071923
4737,MARYLAND AV SW,R.L.A. SW,14239790,-77.0219057,38.8863197
4738,0901 D ST SW,R.L.A. SW,243932240,-77.0249154,38.8852184
4739,D ST SW,R.L.A. SW,129010,-77.019913,38.884845
4740,D ST SW,R.L.A. SW,10184000,-77.019913,38.884845
4741,0450 10TH ST SW,R.L.A. SW,115209841,-77.024975,38.883159
4742,0400  10TH ST SW,R.L.A. SW,114717510,-77.024976,38.884536
4743,10TH ST SW,R.L.A. SW,16658491,-77.0258678,38.8837721
4744,0825  FRONTAGE RD SW,R.L.A. SW,713560,-77.0243921,38.88385
4745,0420 10TH ST SW,R.L.A. SW,10488030,-77.0251656,38.8838942
4746,FRONTAGE RD SW,R.L.A. SW,370700,-77.0232151,38.8828947
4747,FRONTAGE RD SW,R.L.A. SW,4185070,-77.0232151,38.8828947
4748,FRONTAGE RD SW,R.L.A. SW,6550250,-77.0232151,38.8828947
4749,FRONTAGE RD SW,R.L.A. SW,33437430,-77.0232151,38.8828947
4750,FRONTAGE RD SW,R.L.A. SW,5708500,-77.0232151,38.8828947
4751,F ST SW,R.L.A. SW,52133280,-77.0242674,38.880908
4752,800 9TH ST SW,R.L.A. SW,50173950,-77.0242173,38.8805881
4753,H ST SW,R.L.A. SW,1930,-77.0213297,38.8802847
4754,MAINE AV SW,R.L.A. SW,348430,-77.0287891,38.8820894
4755,8TH ST SW,R.L.A. SW,1640,-76.9949621,38.8972415
4756,8TH ST SW,R.L.A. SW,56044690,-76.9949621,38.8972415
4757,0801 D ST SW,R.L.A. SW,78012870,-77.02346,38.885365
4758,R F ST SW,R.L.A. SW,1000,-77.0242674,38.880908
4759,0827 CAPITOL SQUARE PL SW,R.L.A. SW,976560,-77.0237932,38.8820709
4760,0825 CAPITOL SQUARE PL SW,R.L.A. SW,829000,-77.0237313,38.8820734
4761,0823 CAPITOL SQUARE PL SW,R.L.A. SW,851350,-77.0236828,38.882074
4762,0821 CAPITOL SQUARE PL SW,R.L.A. SW,813740,-77.0236323,38.8820759
4763,0819 CAPITOL SQUARE PL SW,R.L.A. SW,817870,-77.0235807,38.8820769
4764,0817 CAPITOL SQUARE PL SW,R.L.A. SW,813120,-77.0235291,38.8820768
4765,0815 CAPITOL SQUARE PL SW,R.L.A. SW,757560,-77.0234768,38.8820778
4766,0813 CAPITOL SQUARE PL SW,R.L.A. SW,815500,-77.0234254,38.8820787
4767,0811 CAPITOL SQUARE PL SW,R.L.A. SW,831030,-77.0233728,38.8820799
4768,0809 CAPITOL SQUARE PL SW,R.L.A. SW,828580,-77.0232991,38.8820799
4769,0807 CAPITOL SQUARE PL SW,R.L.A. SW,828500,-77.0232478,38.8820806
4770,0805 CAPITOL SQUARE PL SW,R.L.A. SW,817620,-77.0231952,38.8820817
4771,0803 CAPITOL SQUARE PL SW,R.L.A. SW,858730,-77.0231437,38.8820827
4772,0801 CAPITOL SQUARE PL SW,R.L.A. SW,821250,-77.0230915,38.8820826
4773,0727 CAPITOL SQUARE PL SW,R.L.A. SW,829520,-77.023039,38.8820835
4774,0725 CAPITOL SQUARE PL SW,R.L.A. SW,822030,-77.0229876,38.8820835
4775,0723 CAPITOL SQUARE PL SW,R.L.A. SW,839990,-77.0229303,38.8820846
4776,0721 CAPITOL SQUARE PL SW,R.L.A. SW,821650,-77.0228706,38.8820866
4777,0719 CAPITOL SQUARE PL SW,R.L.A. SW,826740,-77.0228094,38.8820887
4778,0717 CAPITOL SQUARE PL SW,R.L.A. SW,831480,-77.0227242,38.8820916
4779,0715 CAPITOL SQUARE PL SW,R.L.A. SW,783830,-77.0226643,38.8820934
4780,0713 CAPITOL SQUARE PL SW,R.L.A. SW,836850,-77.0226036,38.8820955
4781,0711 CAPITOL SQUARE PL SW,R.L.A. SW,811560,-77.0225426,38.8820975
4782,0709 CAPITOL SQUARE PL SW,R.L.A. SW,809420,-77.0224829,38.8820993
4783,0707 CAPITOL SQUARE PL SW,R.L.A. SW,815780,-77.0224221,38.8821018
4784,0705  SW,R.L.A. SW,773320,-77.0253689,38.8841827
4785,0703  SW,R.L.A. SW,845220,-77.0253707,38.8841827
4786,0601 7TH ST SW,R.L.A. SW,997450,-77.0221731,38.8820686
4787,0603 7TH ST SW,R.L.A. SW,861530,-77.0221906,38.8818998
4788,0605 7TH ST SW,R.L.A. SW,875790,-77.0221026,38.8818543
4789,0607 7TH ST SW,R.L.A. SW,857970,-77.0221857,38.8818016
4790,0609 7TH ST SW,R.L.A. SW,766350,-77.0221074,38.8817558
4791,0611 7TH ST SW,R.L.A. SW,850810,-77.0221094,38.8817085
4792,0613 7TH ST SW,R.L.A. SW,793220,-77.0221838,38.8816566
4793,0615 7TH ST SW,R.L.A. SW,873040,-77.0221146,38.8816067
4794,0617 7TH ST SW,R.L.A. SW,876560,-77.0221868,38.8815632
4795,0619 7TH ST SW,R.L.A. SW,855050,-77.022126,38.8815068
4796,0701 G ST SW,R.L.A. SW,937880,-77.0224019,38.8814771
4797,0703 G ST SW,R.L.A. SW,869050,-77.0224809,38.8814753
4798,0705 G ST SW,R.L.A. SW,833870,-77.0225419,38.8814772
4799,0707 G ST SW,R.L.A. SW,870110,-77.0226131,38.8814763
4800,22ND ST SE,RANDLE HEIGHTS,222510,-76.9749577,38.8694698
4801,NAYLOR RD SE,RANDLE HEIGHTS,162660,-76.9697518,38.8625317
4802,2220 Q ST SE,RANDLE HEIGHTS,251660,-76.973516,38.870902
4803,2212 NAYLOR RD SE,RANDLE HEIGHTS,232690,-76.974186,38.871182
4804,2205 MINNESOTA AVE SE,RANDLE HEIGHTS,228260,-76.974438,38.871308
4805,2207 MINNESOTA AVE SE,RANDLE HEIGHTS,229470,-76.974364,38.871345
4806,2209 MINNESOTA AVE SE,RANDLE HEIGHTS,250520,-76.97429,38.8713819
4807,2211 MINNESOTA AVE SE,RANDLE HEIGHTS,244740,-76.974216,38.871419
4808,2213 MINNESOTA AVE SE,RANDLE HEIGHTS,259970,-76.9741513,38.87151
4809,23RD ST SE,RANDLE HEIGHTS,110540,-76.9731947,38.8530226
4810,23RD ST SE,RANDLE HEIGHTS,116760,-76.9731947,38.8530226
4811,1517 23RD ST SE,RANDLE HEIGHTS,222260,-76.973516,38.8713819
4812,1525 23RD ST SE,RANDLE HEIGHTS,227710,-76.973516,38.871176
4813,1527 23RD ST SE,RANDLE HEIGHTS,221030,-76.973516,38.871107
4814,1529 23RD ST SE,RANDLE HEIGHTS,188800,-76.973516,38.871039
4815,1533 23RD ST SE,RANDLE HEIGHTS,241860,-76.973516,38.87097
4816,1519 23RD ST SE,RANDLE HEIGHTS,190880,-76.973516,38.871325
4817,1521 23RD ST SE,RANDLE HEIGHTS,195890,-76.973516,38.871279
4818,1523 23RD ST SE,RANDLE HEIGHTS,191080,-76.973516,38.8712329
4819,2210 Q ST SE,RANDLE HEIGHTS,2424050,-76.97401,38.871093
4820,2201 MINNESOTA AV SE,RANDLE HEIGHTS,154220,-76.9745869,38.8713269
4821,2203 MINNESOTA AV SE,RANDLE HEIGHTS,188770,-76.974538,38.8713229
4822,2208 NAYLOR RD SE,RANDLE HEIGHTS,207250,-76.974456,38.871223
4823,2215 MINNESOTA AV SE,RANDLE HEIGHTS,335450,-76.9740489,38.871502
4824,2217 MINNESOTA AV SE,RANDLE HEIGHTS,306520,-76.9739471,38.8715857
4825,2235 MINNESOTA AV SE,RANDLE HEIGHTS,1500510,-76.973658,38.871697
4826,2346 Q ST SE,RANDLE HEIGHTS,303620,-76.9715786,38.8709499
4827,2344 Q ST SE,RANDLE HEIGHTS,319860,-76.971614,38.871003
4828,Q ST SE,RANDLE HEIGHTS,36750,-76.970939,38.8707459
4829,2340 Q ST SE,RANDLE HEIGHTS,300380,-76.97179,38.871003
4830,Q ST SE,RANDLE HEIGHTS,36750,-76.970939,38.8707459
4831,2332 Q ST SE,RANDLE HEIGHTS,254890,-76.9721409,38.871003
4832,2330 Q ST SE,RANDLE HEIGHTS,251760,-76.972229,38.871003
4833,2316 Q ST SE,RANDLE HEIGHTS,226070,-76.972316,38.871003
4834,2314 Q ST SE,RANDLE HEIGHTS,215100,-76.972404,38.871003
4835,2300 Q ST SE,RANDLE HEIGHTS,278050,-76.9729289,38.8709124
4836,23RD ST SE,RANDLE HEIGHTS,23930,-76.9731947,38.8530226
4837,1526 23RD ST SE,RANDLE HEIGHTS,302620,-76.972852,38.871037
4838,1524 23RD ST SE,RANDLE HEIGHTS,211630,-76.972852,38.871106
4839,1522 23RD ST SE,RANDLE HEIGHTS,255330,-76.9729415,38.8711768
4840,1520 23RD ST SE,RANDLE HEIGHTS,292620,-76.972852,38.871243
4841,1518 23RD ST SE,RANDLE HEIGHTS,234510,-76.9729138,38.8713086
4842,1516 23RD ST SE,RANDLE HEIGHTS,353390,-76.9728913,38.8713827
4843,1514 23RD ST SE,RANDLE HEIGHTS,387900,-76.9729882,38.8714495
4844,PARK PL SE,RANDLE HEIGHTS,37850,-76.9709307,38.8715213
4845,2321 PARK PL SE,RANDLE HEIGHTS,226520,-76.972316,38.871319
4846,2323 PARK PL SE,RANDLE HEIGHTS,283290,-76.972229,38.871319
4847,2333 PARK PL SE,RANDLE HEIGHTS,220990,-76.971614,38.871319
4848,2352 Q ST SE,RANDLE HEIGHTS,265400,-76.97114,38.871003
4849,2350 Q ST SE,RANDLE HEIGHTS,305740,-76.971245,38.871003
4850,2348 Q ST SE,RANDLE HEIGHTS,263500,-76.971359,38.871003
4851,Q ST SE,RANDLE HEIGHTS,29400,-76.970939,38.8707459
4852,2307 PARK PL SE,RANDLE HEIGHTS,286350,-76.972536,38.871319
4853,1535 25TH ST SE,RANDLE HEIGHTS,216310,-76.971271,38.871421
4854,1537 25TH ST SE,RANDLE HEIGHTS,222680,-76.971271,38.871353
4855,1539 25TH ST SE,RANDLE HEIGHTS,222270,-76.971271,38.871284
4856,1541 25TH ST SE,RANDLE HEIGHTS,229180,-76.971271,38.8712159
4857,2325 PARK PL SE,RANDLE HEIGHTS,181130,-76.9721129,38.871319
4858,2329 PARK PL SE,RANDLE HEIGHTS,278330,-76.971981,38.871319
4859,2312 Q ST SE,RANDLE HEIGHTS,221600,-76.972513,38.8709366
4860,2310 Q ST SE,RANDLE HEIGHTS,234650,-76.9725766,38.8709361
