"","filename","model","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"1260","1260.txt","2006 Jeep Wrangler Rubicon",NA,"$25,999","46,942",NA,NA,NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1261","1261.txt","2006 HUMMER H3 Base 4dr SUV 4WD","5GTDN136068104841","$12,995","159,983","Exterior: TANInterior: Black","Automatic 4-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1262","1262.txt","2006 Acura TL 6-Speed MT","19UUA65516A041344","$12,988","103,829","Exterior: BlackInterior: Black","Manual","3.2","Automotion ","400 Riverside Ave Roseville, CA 95678","(916) 520-1023","www.AutomotionCars.com"
"1263","1263.txt","2012 BMW 3 Series 335i 2dr Convertible","WBADX7C54CE744413","$26,997","52,660","Exterior: WhiteInterior: Black","Automatic 6-Speed",NA,"Legend Auto Sales ","2400 Fulton Ave Sacramento, CA 95825","(916) 235-9603","www.legendauto.net/"
"1264","1264.txt","2014 Ford Focus Titanium","1FADP3J22EL382588","$19,995","420","Exterior: Sterling Gray MetallicInterior: Charcoal Black w","6-Speed Auto-Shift Manual w",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1265","1265.txt","2013 Ford Edge SEL","2FMDK3J97DBB17987","$21,885","75,224","Exterior: White Platinum Tri-Coat MetallicInterior: Charcoal Black","Automatic","2.0","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1266","1266.txt","2004 Jeep Wrangler X 2dr 4WD SUV","1J4FA39S44P700821","$12,995","137,729","Exterior: REDInterior: Black","Manual 5-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1267","1267.txt","2011 Jeep Grand Cherokee Limited","1J4RR5GT1BC641616","$26,788","52,121","Exterior: Brilliant Black Crystal Pearl","Automatic","5.7","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1268","1268.txt","2008 Audi Q7 4","WA1EV94L88D053253","$21,995","98,157","Exterior: Phantom Black PearlInterior: Black","6-Speed Automatic w",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1269","1269.txt","2013 Infiniti G37S Sport Coupe CPO Certified","JN1CV6EK5DM923345","$28,495","19,976","Exterior: Graphite ShadowInterior: Black Leather","Automatic","3.7","Carsmith Motors ","48995 Milmont Dr Fremont, CA 94538","(510) 213-6454","www.carsmithmotors.com"
"1270","1270.txt","2014 Ford Super Duty F-250 SRW XLT","1FT7W2BT2EEB42344","$39,988","42,907","Exterior: Oxford WhiteInterior: Steel","Automatic","6.7","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1271","1271.txt","2006 Cadillac CTS 3","1G6DP577460102796","$9,988","95,186","Exterior: ChampagneInterior: Gray","Automatic","3.6","Automotion ","400 Riverside Ave Roseville, CA 95678","(916) 520-1023","www.AutomotionCars.com"
"1272","1272.txt","2013 Kia Optima Hybrid EX","KNAGM4AD0D5061317","$21,995","45,086","Exterior: Snow White PearlInterior: Beige","6-Speed Automatic w",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1273","1273.txt","2006 Honda Accord Hybrid 4dr Sedan","JHMCN36466C001928","$8,995","197,362","Exterior: PEARL WHITEInterior: Tan","Automatic 5-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1274","1274.txt","2009 Infiniti G37 Sedan","JNKCV61E39M305525","$14,995","95,859","Exterior: Liquid PlatinumInterior: Graphite","7-Speed Automatic w",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1275","1275.txt","2000 Jaguar XJR Base 4dr Supercharged Sedan","SAJDA15B3YMF02637","$6,995","108,935","Exterior: GREYInterior: Black","Automatic 5-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1276","1276.txt","2010 Volkswagen Jetta TDI 4dr Sedan 6A","3VWRL7AJ9AM005787","$10,995","162,016","Exterior: SILVERInterior: Black","Automatic 6-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1277","1277.txt","2004 Mercedes-Benz SL500 2Dr Roadster 5","WDBSK75F04F064842","$23,995","54,969","Exterior: WhiteInterior: Ash w","Automatic 7-Speed","5.0","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1278","1278.txt","2012 Toyota Tundra Grade 5","5TFEY5F18CX131247","$25,995","70,583","Exterior: Silver Sky MetallicInterior: Graphite w","Automatic 6-Speed","5.7","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1279","1279.txt","2008 Toyota Tundra SR5 5","5TFEV54108X046857","$22,995","111,728","Exterior: Silver Sky MetallicInterior: Graphite w","Automatic 6-Speed","5.7","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1280","1280.txt","2010 Toyota Tundra Grade 5","5TFDY5F17AX157217","$28,995","57,789","Exterior: Slate MetallicInterior: Graphite w","Automatic 6-Speed","5.7","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1281","1281.txt","2011 Toyota Tacoma PreRunner","5TFJX4GN5BX001695","$20,995","69,554","Exterior: Super WhiteInterior: Graphite w","Automatic 4-Speed","2.7","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1282","1282.txt","2013 Toyota Corolla L","5YFBU4EE4DP204949","$12,995","61,091","Exterior: Classic Silver MetallicInterior: Ash w","Automatic 4-Speed","1.8","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1283","1283.txt","2013 Toyota Corolla L","5YFBU4EE9DP205515","$12,995","55,391","Exterior: Super WhiteInterior: Ash w","Automatic 4-Speed","1.8","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1284","1284.txt","2013 Toyota Corolla L","5YFBU4EE2DP206408","$12,995","60,254","Exterior: Classic Silver MetallicInterior: Ash w","Automatic","1.8","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1285","1285.txt","2011 Honda Pilot EX","5FNYF4H49BB019148","$22,995","61,408","Exterior: Dark Cherry PearlInterior: Gray w","Automatic 5-Speed","3.5","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1286","1286.txt","2013 Ford Focus SE","1FADP3F22DL337674","$11,995","58,133","Exterior: Sterling Gray MetallicInterior: Charcoal Black w","6-Speed PowerShift Automatic","2.0","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1287","1287.txt","2011 Mercedes-Benz E350 4Dr Sdn E350 Luxury Rwd","WDDHF5GB1BA363478","$25,995","49,058","Exterior: Indium Gray MetallicInterior: Black w","Automatic 7-Speed","3.5","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1288","1288.txt","2011 Dodge Ram 1500 SLT","1D7RV1CT9BS586344","$25,995","61,514","Exterior: Bright White ClearcoatInterior: Dark Slate w","Automatic 5-Speed","5.7","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1289","1289.txt","2013 Chevrolet Sonic LT Auto","1G1JC5SH2D4194257","$10,995","54,748","Exterior: Summit WhiteInterior: Dark Pewter","Automatic 6-Speed","1.8","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1290","1290.txt","2008 Toyota Tundra SR5 5","5TFDV541X8X074855","$27,995","54,641","Exterior: Silver Sky MetallicInterior: Black w","Automatic 6-Speed","5.7","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1291","1291.txt","2013 Toyota Camry SE","4T1BF1FK1DU266126","$14,995","63,341","Exterior: Attitude Black Metallic","Automatic 6-Speed","2.5","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1292","1292.txt","2013 Chevrolet Sonic LT Auto","1G1JC6SH4D4199630","$10,995","52,523","Exterior: Silver Ice MetallicInterior: Dark Pewter","Automatic 6-Speed","1.8","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1293","1293.txt","2014 Chevrolet Sonic LT Auto","1G1JC5SG1E4190922","$10,995","32,455","Exterior: Summit WhiteInterior: Dark Pewter","Automatic 6-Speed","1.8","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1294","1294.txt","2009 Chevrolet Tahoe LT2","1GNFK23009R189132","$22,995","102,167","Exterior: Doeskin TanInterior: Light Titanium","Automatic 6-Speed","5.3","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1295","1295.txt","2008 Chevrolet Silverado 1500 LTZ","2GCEK13M481183763","$27,995","89,551","Exterior: Summit WhiteInterior: Dark Titanium w","Automatic 4-Speed","5.3","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1296","1296.txt","2013 Dodge Challenger SRT8 Core","2C3CDYDJ8DH708859","$38,995","25,253","Exterior: Bright White ClearcoatInterior: Dark Slate Gray w","6-Speed Manual Tremec","6.4","JustBetterCars","901 Riverside Ave Roseville, CA 95678","(916) 668-6477","JustBetterCars.com"
"1297","1297.txt","2006 Nissan Murano SL 4dr SUV","JN8AZ08T06W402491","$6,995","198,087","Exterior: BLACKInterior: GREY","CVT",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1298","1298.txt","2011 Ram Dakota Bighorn","1D7RW3GK2BS511916","$17,995","105,276","Exterior: Bright WhiteInterior: Dark Slate Gray","4-Speed Automatic",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1299","1299.txt","2002 Ford Explorer Sport Trac Value 2WD 4dr Crew Cab","1FMZU67E42UC02735","$6,995","188,540","Exterior: BLACKInterior: GREY","Manual 5-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1300","1300.txt","2003 Porsche 911 Carrera 2dr Cabriolet","WP0CA29983S651148","$26,988","89,635","Exterior: silverInterior: Black","Manual 6-Speed",NA,"EU Motorsports ","2525 El Camino Ave Sacramento, CA 95821","(916) 473-2499","www.eumotorsports.com"
"1301","1301.txt","2005 Mercury Mariner Base 4dr STD 4WD SUV","4M2YU57115DJ26378","$7,995","121,223","Exterior: WhiteInterior: Tan","Automatic 4-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1302","1302.txt","2006 BMW 7-Series 750Li","WBAHN83596DT59713","$13,988","99,701","Exterior: GrayInterior: Black","Automatic","4.8","Automotion ","400 Riverside Ave Roseville, CA 95678","(916) 520-1023","www.AutomotionCars.com"
"1303","1303.txt","2013 Hyundai Elantra GLS","KMHDH4AE0DU546674","$16,995","22,347","Exterior: Shimmering Air SilverInterior: Gray","6-Speed Automatic w",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1304","1304.txt","2006 BMW 3 Series 325i 4dr Sedan","WBAVB17526NK33121","$11,995","92,567","Exterior: BLACKInterior: Black","Automatic 6-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1305","1305.txt","2012 Infiniti M37 CPO Certified w","JN1BY1AP5CM334866","$29,995","18,996","Exterior: Black ObsidianInterior: Black Leather","Automatic","3.7","Carsmith Motors ","48995 Milmont Dr Fremont, CA 94538","(510) 213-6454","www.carsmithmotors.com"
"1306","1306.txt","2011 Nissan Altima Hybrid Base 4dr Sedan","1N4CL2AP4BC164693","$13,995","93,743","Exterior: SILVERInterior: GREY","CVT",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1307","1307.txt","2011 Dodge Journey Mainstreet","3D4PH1FGXBT519776","$15,995","71,114","Exterior: Bright Silver MetallicInterior: Black","6-Speed Automatic",NA,"Hoblit Dodge ","333 Main St Woodland, CA 95695","(916) 727-6478","HoblitDodge.com"
"1308","1308.txt","2001 Ford Explorer Sport Trac Base 4WD 4dr Crew Cab","1FMZU77E91UB88416","$6,995","201,451","Exterior: TEALInterior: GREY","Automatic 5-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1309","1309.txt","2001 Nissan Xterra XE-V6 2WD 4dr SUV","5N1ED28T71C561022","$6,995","146,410","Exterior: YellowInterior: GREY","Automatic 4-Speed",NA,"Direct Auto Outlet","4145 Sunrise Blvd Fair Oaks, CA 95628","(916) 520-8515",NA
"1310","1310.txt","2002 Mitsubishi Montero Limited 4WD","JA4MW51R22J009798","$7,488","128,404","Exterior: SilverInterior: Gray","Automatic","3.5","Automotion ","400 Riverside Ave Roseville, CA 95678","(916) 520-1023","www.AutomotionCars.com"
"1311","1311.txt","2011 Chevrolet Tahoe LT 4WD","1GNSKBE04BR317373","$28,995","74,738","Exterior: Ice Blue MetallicInterior: Light Cashmere","Automatic","5.3","Hoblit Ford Motors ","46 5th St Colusa, CA 95932","(530) 763-6426","www.hoblitmotorsford.com/"
"1312","1312.txt","2014 Lexus IS 350","JTHBE1D29E5003550","$41,499","8,518","Exterior: Matador Red MicaInterior: Parchment","8-Speed Automatic","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1313","1313.txt","2012 Lexus IS 250","JTHBF5C2XC5177534","$26,999","35,506","Exterior: Nebula Gray PearlInterior: Black","6-Speed","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1314","1314.txt","2012 Lexus IS 350","JTHBE5C2XC5030469","$28,000","60,792","Exterior: Nebula Gray PearlInterior: Ecru","6-Speed Automatic Electronic with ECT-i","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1315","1315.txt","2012 Volkswagen Jetta Sedan SEL PZEV","3VWLP7AJ4CM301362",NA,"38,140","Exterior: Deep Black MetallicInterior: Titan Black","Automatic","2.5","Acura of Fremont ","5700 Cushing Pkwy Fremont, CA 94538","(510) 788-2855","www.acuraoffremont.com"
"1316","1316.txt","2014 Lexus CT 200h Premium","JTHKD5BH4E2195611","$29,999","16,487","Exterior: WhiteInterior: Caramel","Continuously Variable ","1.8","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1317","1317.txt","2008 Nissan Titan King Cab LE Pickup 4D 8 ft","1N6AA06F98N318370","$11,888","180,697","Exterior: GrayInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1318","1318.txt","2013 Lexus IS 250","JTHBF5C26D5186216","$30,999","20,773","Exterior: RedInterior: Ecru","6-Speed Automatic Electronic with ECT-i","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1319","1319.txt","2006 Ford Explorer XLT","1FMEU73E96ZA20659","$5,999","99,518",NA,"5-Speed Automatic w",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1320","1320.txt","2012 Lexus ES 350","JTHBK1EG1C2506619","$28,999","26,048","Exterior: Satin Cashmere MetallicInterior: Parchment","6-Speed Automatic with Sequential Shift ECT-i","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1321","1321.txt","2013 Lexus RX 350","2T2BK1BA0DC160840","$39,300","29,532","Exterior: Satin Cashmere MetallicInterior: Parchment","Automatic","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1322","1322.txt","2013 Lexus RX 450h","JTJBC1BA1D2061537","$41,999","40,648","Exterior: Satin Cashmere MetallicInterior: Parchment","eCVT","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1323","1323.txt","2002 Acura TL Type S","19UUA56822A059882","$3,998","165,271",NA,"5-Speed Automatic w",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1324","1324.txt","2014 Lexus IS 250","JTHBF1D22E5002141","$34,899","19,068","Exterior: Nebula Gray PearlInterior: Parchment","6-Speed Automatic Electronic with ECT-i","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1325","1325.txt","2010 Porsche Panamera","WP0AB2A74AL063334","$59,000","57,416","Exterior: Platinum Silver MetallicInterior: Black","7-Speed Porsche Doppelkupplung ","4.8","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1326","1326.txt","2013 Lexus CT 200h Premium","JTHKD5BH7D2160740","$27,699","15,896","Exterior: Nebula Gray PearlInterior: Caramel","Continuously Variable ","1.8","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1327","1327.txt","2014 Lexus IS 250","JTHBF1D2XE5013002","$35,999","20,066","Exterior: ObsidianInterior: Black","6-Speed Automatic Electronic with ECT-i","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1328","1328.txt","2006 Chevrolet Impala LS","2G1WB58K069270473","$4,998","109,166",NA,"4-Speed Automatic w",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1329","1329.txt","2013 Lexus ES 300h","JTHBW1GG5D2006000","$36,650","10,627","Exterior: ObsidianInterior: Parchment","eCVT","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1330","1330.txt","2015 Acura MDX 3","5FRYD3H44FB002407","$44,399","16,963","Exterior: White Diamond PearlInterior: Ebony","6-Speed Automatic","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1331","1331.txt","2006 Ford F150 Super Cab XL Pickup 4D 6 1","1FTPX12536KB31770","$10,998","147,447","Exterior: BrownInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1332","1332.txt","2004 Nissan Frontier King Cab Super Charger Pickup 2D 6 ft","1N6MD26Y44C456955","$8,998","131,955","Exterior: PewterInterior: Gray","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1333","1333.txt","2008 Honda CR-V EX-L Sport Utility 4D","JHLRE38708C048154","$11,998","142,124","Exterior: BlackInterior: Black","Automatic","4-","Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1334","1334.txt","2003 Honda CR-V EX Sport Utility 4D","JHLRD78843C014360","$7,998","147,619","Exterior: BlackInterior: Black","Automatic","4-","Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1335","1335.txt","2010 Chevrolet Silverado 1500 Extended Cab Work Truck Pickup 4D 6 1","1GCSKPE34AZ286107","$16,998","121,059","Exterior: WhiteInterior: No Color","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1336","1336.txt","2002 Chevrolet Avalanche 1500 Sport Utility Pickup 4D","3GNEK13T02G277457","$8,998","159,713","Exterior: PewterInterior: No Color","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1337","1337.txt","2008 Chevrolet Impala LS Sedan 4D","2G1WB58K181238052","$6,998","133,549","Exterior: SilverInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1338","1338.txt","2010 Chevrolet Camaro LT Coupe 2D","2G1FC1EV3A9203010","$16,888","132,393","Exterior: BurgundyInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1339","1339.txt","2007 Lexus RX RX 350 Sport Utility 4D","2T2GK31U47C009436","$13,998","122,127","Exterior: CharcoalInterior: Gray","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1340","1340.txt","2004 Honda Accord LX Sedan 4D","JHMCM563X4C014779","$5,998","225,000","Exterior: BlueInterior: Gray","Automatic","4-","Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1341","1341.txt","2011 BMW 3 Series 335i xDrive Sedan 4D","WBAPL5C54BA917026","$21,998","72,265","Exterior: CharcoalInterior: Black","Automatic","6-","Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1342","1342.txt","2011 Chevrolet Tahoe LT Sport Utility 4D","1GNSKBE02BR199548","$26,888","79,750","Exterior: SilverInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1343","1343.txt","2006 Toyota Sequoia SR5 Sport Utility 4D","5TDZT34A46S283768","$15,998","68,139","Exterior: WhiteInterior: Gray","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1344","1344.txt","2011 Honda Accord EX-L Coupe 2D","1HGCS1B81BA012303","$14,888","72,897","Exterior: BlackInterior: Black","Automatic","4-","Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1345","1345.txt","2009 Lexus IS IS 350 Sport Sedan 4D","JTHBE262092017265","$15,998","157,531","Exterior: WhiteInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1346","1346.txt","2010 Dodge Challenger SE Coupe 2D","2B3CJ4DV8AH321564","$16,888","97,060","Exterior: BlackInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1347","1347.txt","2006 Chevrolet Silverado 1500 Extended Cab LT Pickup 4D 6 1","1GCEK19Z36Z242681","$10,998","146,754","Exterior: SilverInterior: Gray","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1348","1348.txt","2004 GMC Yukon Denali Sport Utility 4D","1GKEK63U74J304402","$12,998","111,000","Exterior: PewterInterior: Gray","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1349","1349.txt","2009 Chevrolet Impala LT Sedan 4D","2G1WT57N691310907","$8,998","86,100","Exterior: BlackInterior: Tan","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1350","1350.txt","2014 Mitsubishi Lancer 36616","JA32U2FU5EU010668","$11,998","36,212","Exterior: BlueInterior: Black","Automatic","4-","Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1351","1351.txt","2003 Cadillac CTS Sedan 4D","1G6DM57N830123573","$9,998","134,404","Exterior: BlackInterior: Tan","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1352","1352.txt","2006 Jeep Liberty Sport Utility 4D","1J4GL48K06W255475","$7,998","113,824","Exterior: WhiteInterior: Black","Automatic",NA,"Calidad Motors ","1125 Detroit Ave Concord, CA 94520","(925) 961-3844","www.calidadmotors.net"
"1353","1353.txt","2013 Lexus GS 350","JTHBE1BL6D5007209","$36,599","27,494","Exterior: Satin Cashmere MetallicInterior: Flaxen","6-Speed Automatic with Sequential Shift","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1354","1354.txt","2012 Toyota Sienna LE","5TDJK3DC8CS046990","$21,985","47,820","Exterior: Silver","6-Speed Automatic",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1355","1355.txt","2014 Lexus IS 250","JTHBF1D27E5009828","$35,299","28,416","Exterior: Atomic SilverInterior: Light Gray","6-Speed Automatic Electronic with ECT-i","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1356","1356.txt","2013 Lexus ES 350","JTHBK1GG8D2055168","$35,999","27,649","Exterior: Satin Cashmere MetallicInterior: Parchment","6-Speed Automatic with Sequential Shift ECT-i","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1357","1357.txt","2011 Lexus IS 250 C","JTHFF2C2XB2519077","$28,499","53,163","Exterior: GrayInterior: Black","6-Speed","2.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1358","1358.txt","2012 Toyota RAV4","2T3BF4DV5CW226846","$18,998","33,083","Exterior: White","4-Speed Automatic w",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1359","1359.txt","2013 Lexus LS 460","JTHBL5EF2D5114180","$57,999","31,288","Exterior: Liquid PlatinumInterior: Black","8-Speed Automatic with Sequential Shift","4.6","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1360","1360.txt","2012 Lexus RX 350","JTJBK1BA7C2445176","$36,199","38,739","Exterior: ObsidianInterior: Black","6-Speed Automatic with Sequential Shift ECT-i","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1361","1361.txt","2013 Dodge Challenger SXT","2C3CDYAG5DH645907","$18,998","34,940",NA,"5-Speed Automatic",NA,"Auto World ","4011 Pimlico Dr Pleasanton, CA 94588","(925) 357-9603","www.bayareaautoworld.com"
"1362","1362.txt","2012 Lexus GX 460 Premium","JTJJM7FX7C5044006","$42,599","53,168","Exterior: Starfire PearlInterior: Ecru","6-Speed Automatic with Sequential Shift ECT","4.6","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1363","1363.txt","2015 Lexus RX 350","2T2BK1BAXFC252881","$45,699","14,928","Exterior: ObsidianInterior: Black","Automatic","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
"1364","1364.txt","2015 Lexus RX 350","2T2BK1BAXFC261306","$45,999","18,534","Exterior: Starfire PearlInterior: Parchment","Automatic","3.5","Lexus of Concord ","2101 Market St Concord, CA 94520","(925) 392-0891","lexusofconcord.com"
