"","filename","model","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"1191","1191.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1192","1192.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1193","1193.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1194","1194.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1195","1195.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1196","1196.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1197","1197.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1198","1198.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1199","1199.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1200","1200.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1201","1201.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1202","1202.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1203","1203.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1204","1204.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1205","1205.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1206","1206.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1207","1207.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1208","1208.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1209","1209.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1210","1210.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1211","1211.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1212","1212.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1213","1213.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1214","1214.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1215","1215.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1216","1216.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1217","1217.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1218","1218.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1219","1219.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1220","1220.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1221","1221.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1222","1222.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1223","1223.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1224","1224.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1225","1225.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1226","1226.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1227","1227.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1228","1228.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1229","1229.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1230","1230.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1231","1231.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1232","1232.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1233","1233.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1234","1234.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1235","1235.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1236","1236.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1237","1237.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1238","1238.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1239","1239.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1240","1240.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1241","1241.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1242","1242.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1243","1243.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1244","1244.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1245","1245.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1246","1246.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1247","1247.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1248","1248.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1249","1249.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1250","1250.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1251","1251.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1252","1252.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1253","1253.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1254","1254.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1255","1255.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1256","1256.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1257","1257.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1258","1258.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1259","1259.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1260","1260.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1261","1261.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1262","1262.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1263","1263.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1264","1264.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1265","1265.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1266","1266.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1267","1267.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1268","1268.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1269","1269.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1270","1270.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1271","1271.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1272","1272.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1273","1273.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1274","1274.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1275","1275.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1276","1276.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1277","1277.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1278","1278.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1279","1279.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1280","1280.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1281","1281.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1282","1282.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1283","1283.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1284","1284.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1285","1285.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1286","1286.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1287","1287.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1288","1288.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1289","1289.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1290","1290.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1291","1291.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1292","1292.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1293","1293.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1294","1294.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1295","1295.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1296","1296.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1297","1297.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1298","1298.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"1299","1299.txt","2012 Chevrolet Camaro SS","2G1FT1EW1C9106920","$29,896","16,324","Exterior: BlackInterior: Black",NA,"6.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
